,DATA_ITEM,RESOURCE_NAME,OPR_DATE,INTERVAL_NUM,INTERVAL_START_GMT,INTERVAL_END_GMT,VALUE
384,SYS_FCST_DA_MW,NWMT,2025-09-09,18,2025-09-10T00:00:00-00:00,2025-09-10T01:00:00-00:00,1476.23
385,SYS_FCST_DA_MW,NWMT,2025-09-09,3,2025-09-09T09:00:00-00:00,2025-09-09T10:00:00-00:00,1057.09
386,SYS_FCST_DA_MW,NWMT,2025-09-09,5,2025-09-09T11:00:00-00:00,2025-09-09T12:00:00-00:00,1115.64
387,SYS_FCST_DA_MW,NWMT,2025-09-09,10,2025-09-09T16:00:00-00:00,2025-09-09T17:00:00-00:00,1304.46
388,SYS_FCST_DA_MW,NWMT,2025-09-09,4,2025-09-09T10:00:00-00:00,2025-09-09T11:00:00-00:00,1069.25
389,SYS_FCST_DA_MW,NWMT,2025-09-09,15,2025-09-09T21:00:00-00:00,2025-09-09T22:00:00-00:00,1452.01
390,SYS_FCST_DA_MW,NWMT,2025-09-09,11,2025-09-09T17:00:00-00:00,2025-09-09T18:00:00-00:00,1322.97
391,SYS_FCST_DA_MW,NWMT,2025-09-09,23,2025-09-10T05:00:00-00:00,2025-09-10T06:00:00-00:00,1181.69
392,SYS_FCST_DA_MW,NWMT,2025-09-09,21,2025-09-10T03:00:00-00:00,2025-09-10T04:00:00-00:00,1358.42
393,SYS_FCST_DA_MW,NWMT,2025-09-09,17,2025-09-09T23:00:00-00:00,2025-09-10T00:00:00-00:00,1485.56
394,SYS_FCST_DA_MW,NWMT,2025-09-09,13,2025-09-09T19:00:00-00:00,2025-09-09T20:00:00-00:00,1384.94
395,SYS_FCST_DA_MW,NWMT,2025-09-09,8,2025-09-09T14:00:00-00:00,2025-09-09T15:00:00-00:00,1270.09
396,SYS_FCST_DA_MW,NWMT,2025-09-09,7,2025-09-09T13:00:00-00:00,2025-09-09T14:00:00-00:00,1251.99
397,SYS_FCST_DA_MW,NWMT,2025-09-09,12,2025-09-09T18:00:00-00:00,2025-09-09T19:00:00-00:00,1353.79
398,SYS_FCST_DA_MW,NWMT,2025-09-09,24,2025-09-10T06:00:00-00:00,2025-09-10T07:00:00-00:00,1133.49
399,SYS_FCST_DA_MW,NWMT,2025-09-09,20,2025-09-10T02:00:00-00:00,2025-09-10T03:00:00-00:00,1441.05
400,SYS_FCST_DA_MW,NWMT,2025-09-09,16,2025-09-09T22:00:00-00:00,2025-09-09T23:00:00-00:00,1476.6
401,SYS_FCST_DA_MW,NWMT,2025-09-09,6,2025-09-09T12:00:00-00:00,2025-09-09T13:00:00-00:00,1200.06
402,SYS_FCST_DA_MW,NWMT,2025-09-09,1,2025-09-09T07:00:00-00:00,2025-09-09T08:00:00-00:00,1093.62
403,SYS_FCST_DA_MW,NWMT,2025-09-09,2,2025-09-09T08:00:00-00:00,2025-09-09T09:00:00-00:00,1070.38
404,SYS_FCST_DA_MW,NWMT,2025-09-09,22,2025-09-10T04:00:00-00:00,2025-09-10T05:00:00-00:00,1263.54
405,SYS_FCST_DA_MW,NWMT,2025-09-09,9,2025-09-09T15:00:00-00:00,2025-09-09T16:00:00-00:00,1282.29
406,SYS_FCST_DA_MW,NWMT,2025-09-09,19,2025-09-10T01:00:00-00:00,2025-09-10T02:00:00-00:00,1470.42
407,SYS_FCST_DA_MW,NWMT,2025-09-09,14,2025-09-09T20:00:00-00:00,2025-09-09T21:00:00-00:00,1418.85
408,SYS_FCST_DA_MW,PACE,2025-09-09,24,2025-09-10T06:00:00-00:00,2025-09-10T07:00:00-00:00,5657
409,SYS_FCST_DA_MW,PACE,2025-09-09,13,2025-09-09T19:00:00-00:00,2025-09-09T20:00:00-00:00,7080
410,SYS_FCST_DA_MW,PACE,2025-09-09,3,2025-09-09T09:00:00-00:00,2025-09-09T10:00:00-00:00,5158
411,SYS_FCST_DA_MW,PACE,2025-09-09,12,2025-09-09T18:00:00-00:00,2025-09-09T19:00:00-00:00,6804
412,SYS_FCST_DA_MW,PACE,2025-09-09,21,2025-09-10T03:00:00-00:00,2025-09-10T04:00:00-00:00,6803
413,SYS_FCST_DA_MW,PACE,2025-09-09,18,2025-09-10T00:00:00-00:00,2025-09-10T01:00:00-00:00,7668
414,SYS_FCST_DA_MW,PACE,2025-09-09,10,2025-09-09T16:00:00-00:00,2025-09-09T17:00:00-00:00,6329
415,SYS_FCST_DA_MW,PACE,2025-09-09,17,2025-09-09T23:00:00-00:00,2025-09-10T00:00:00-00:00,7845
416,SYS_FCST_DA_MW,PACE,2025-09-09,4,2025-09-09T10:00:00-00:00,2025-09-09T11:00:00-00:00,5187
417,SYS_FCST_DA_MW,PACE,2025-09-09,8,2025-09-09T14:00:00-00:00,2025-09-09T15:00:00-00:00,5946
418,SYS_FCST_DA_MW,PACE,2025-09-09,6,2025-09-09T12:00:00-00:00,2025-09-09T13:00:00-00:00,5560
419,SYS_FCST_DA_MW,PACE,2025-09-09,20,2025-09-10T02:00:00-00:00,2025-09-10T03:00:00-00:00,7137
420,SYS_FCST_DA_MW,PACE,2025-09-09,22,2025-09-10T04:00:00-00:00,2025-09-10T05:00:00-00:00,6422
421,SYS_FCST_DA_MW,PACE,2025-09-09,11,2025-09-09T17:00:00-00:00,2025-09-09T18:00:00-00:00,6543
422,SYS_FCST_DA_MW,PACE,2025-09-09,5,2025-09-09T11:00:00-00:00,2025-09-09T12:00:00-00:00,5331
423,SYS_FCST_DA_MW,PACE,2025-09-09,19,2025-09-10T01:00:00-00:00,2025-09-10T02:00:00-00:00,7346
424,SYS_FCST_DA_MW,PACE,2025-09-09,14,2025-09-09T20:00:00-00:00,2025-09-09T21:00:00-00:00,7405
425,SYS_FCST_DA_MW,PACE,2025-09-09,16,2025-09-09T22:00:00-00:00,2025-09-09T23:00:00-00:00,7822
426,SYS_FCST_DA_MW,PACE,2025-09-09,7,2025-09-09T13:00:00-00:00,2025-09-09T14:00:00-00:00,5758
427,SYS_FCST_DA_MW,PACE,2025-09-09,2,2025-09-09T08:00:00-00:00,2025-09-09T09:00:00-00:00,5260
428,SYS_FCST_DA_MW,PACE,2025-09-09,1,2025-09-09T07:00:00-00:00,2025-09-09T08:00:00-00:00,5435
429,SYS_FCST_DA_MW,PACE,2025-09-09,23,2025-09-10T05:00:00-00:00,2025-09-10T06:00:00-00:00,6014
430,SYS_FCST_DA_MW,PACE,2025-09-09,15,2025-09-09T21:00:00-00:00,2025-09-09T22:00:00-00:00,7667
431,SYS_FCST_DA_MW,PACE,2025-09-09,9,2025-09-09T15:00:00-00:00,2025-09-09T16:00:00-00:00,6120
432,SYS_FCST_DA_MW,PACW,2025-09-09,9,2025-09-09T15:00:00-00:00,2025-09-09T16:00:00-00:00,2354.89
433,SYS_FCST_DA_MW,PACW,2025-09-09,23,2025-09-10T05:00:00-00:00,2025-09-10T06:00:00-00:00,2250.61
434,SYS_FCST_DA_MW,PACW,2025-09-09,17,2025-09-09T23:00:00-00:00,2025-09-10T00:00:00-00:00,2684.25
435,SYS_FCST_DA_MW,PACW,2025-09-09,13,2025-09-09T19:00:00-00:00,2025-09-09T20:00:00-00:00,2536.29
436,SYS_FCST_DA_MW,PACW,2025-09-09,1,2025-09-09T07:00:00-00:00,2025-09-09T08:00:00-00:00,1978.46
437,SYS_FCST_DA_MW,PACW,2025-09-09,20,2025-09-10T02:00:00-00:00,2025-09-10T03:00:00-00:00,2665.58
438,SYS_FCST_DA_MW,PACW,2025-09-09,18,2025-09-10T00:00:00-00:00,2025-09-10T01:00:00-00:00,2685.84
439,SYS_FCST_DA_MW,PACW,2025-09-09,4,2025-09-09T10:00:00-00:00,2025-09-09T11:00:00-00:00,1830.08
440,SYS_FCST_DA_MW,PACW,2025-09-09,15,2025-09-09T21:00:00-00:00,2025-09-09T22:00:00-00:00,2644.68
441,SYS_FCST_DA_MW,PACW,2025-09-09,7,2025-09-09T13:00:00-00:00,2025-09-09T14:00:00-00:00,2208.11
442,SYS_FCST_DA_MW,PACW,2025-09-09,6,2025-09-09T12:00:00-00:00,2025-09-09T13:00:00-00:00,2008.98
443,SYS_FCST_DA_MW,PACW,2025-09-09,3,2025-09-09T09:00:00-00:00,2025-09-09T10:00:00-00:00,1846.73
444,SYS_FCST_DA_MW,PACW,2025-09-09,21,2025-09-10T03:00:00-00:00,2025-09-10T04:00:00-00:00,2603.1
445,SYS_FCST_DA_MW,PACW,2025-09-09,10,2025-09-09T16:00:00-00:00,2025-09-09T17:00:00-00:00,2389.32
446,SYS_FCST_DA_MW,PACW,2025-09-09,2,2025-09-09T08:00:00-00:00,2025-09-09T09:00:00-00:00,1893.33
447,SYS_FCST_DA_MW,PACW,2025-09-09,19,2025-09-10T01:00:00-00:00,2025-09-10T02:00:00-00:00,2679.62
448,SYS_FCST_DA_MW,PACW,2025-09-09,16,2025-09-09T22:00:00-00:00,2025-09-09T23:00:00-00:00,2655.44
449,SYS_FCST_DA_MW,PACW,2025-09-09,14,2025-09-09T20:00:00-00:00,2025-09-09T21:00:00-00:00,2606.03
450,SYS_FCST_DA_MW,PACW,2025-09-09,11,2025-09-09T17:00:00-00:00,2025-09-09T18:00:00-00:00,2429.88
451,SYS_FCST_DA_MW,PACW,2025-09-09,8,2025-09-09T14:00:00-00:00,2025-09-09T15:00:00-00:00,2318.03
452,SYS_FCST_DA_MW,PACW,2025-09-09,5,2025-09-09T11:00:00-00:00,2025-09-09T12:00:00-00:00,1867.81
453,SYS_FCST_DA_MW,PACW,2025-09-09,24,2025-09-10T06:00:00-00:00,2025-09-10T07:00:00-00:00,2089.55
454,SYS_FCST_DA_MW,PACW,2025-09-09,22,2025-09-10T04:00:00-00:00,2025-09-10T05:00:00-00:00,2433.95
455,SYS_FCST_DA_MW,PACW,2025-09-09,12,2025-09-09T18:00:00-00:00,2025-09-09T19:00:00-00:00,2467.87
456,SYS_FCST_DA_MW,PGE,2025-09-09,15,2025-09-09T21:00:00-00:00,2025-09-09T22:00:00-00:00,2798.07
457,SYS_FCST_DA_MW,PGE,2025-09-09,18,2025-09-10T00:00:00-00:00,2025-09-10T01:00:00-00:00,2987.9
458,SYS_FCST_DA_MW,PGE,2025-09-09,7,2025-09-09T13:00:00-00:00,2025-09-09T14:00:00-00:00,2572.77
459,SYS_FCST_DA_MW,PGE,2025-09-09,17,2025-09-09T23:00:00-00:00,2025-09-10T00:00:00-00:00,2927.69
460,SYS_FCST_DA_MW,PGE,2025-09-09,19,2025-09-10T01:00:00-00:00,2025-09-10T02:00:00-00:00,3002.54
461,SYS_FCST_DA_MW,PGE,2025-09-09,3,2025-09-09T09:00:00-00:00,2025-09-09T10:00:00-00:00,2229.69
462,SYS_FCST_DA_MW,PGE,2025-09-09,4,2025-09-09T10:00:00-00:00,2025-09-09T11:00:00-00:00,2212.92
463,SYS_FCST_DA_MW,PGE,2025-09-09,5,2025-09-09T11:00:00-00:00,2025-09-09T12:00:00-00:00,2256.97
464,SYS_FCST_DA_MW,PGE,2025-09-09,16,2025-09-09T22:00:00-00:00,2025-09-09T23:00:00-00:00,2852.13
465,SYS_FCST_DA_MW,PGE,2025-09-09,23,2025-09-10T05:00:00-00:00,2025-09-10T06:00:00-00:00,2659.75
466,SYS_FCST_DA_MW,PGE,2025-09-09,13,2025-09-09T19:00:00-00:00,2025-09-09T20:00:00-00:00,2735.92
467,SYS_FCST_DA_MW,PGE,2025-09-09,9,2025-09-09T15:00:00-00:00,2025-09-09T16:00:00-00:00,2726.98
468,SYS_FCST_DA_MW,PGE,2025-09-09,10,2025-09-09T16:00:00-00:00,2025-09-09T17:00:00-00:00,2709.4
469,SYS_FCST_DA_MW,PGE,2025-09-09,24,2025-09-10T06:00:00-00:00,2025-09-10T07:00:00-00:00,2488.71
470,SYS_FCST_DA_MW,PGE,2025-09-09,11,2025-09-09T17:00:00-00:00,2025-09-09T18:00:00-00:00,2703.48
471,SYS_FCST_DA_MW,PGE,2025-09-09,12,2025-09-09T18:00:00-00:00,2025-09-09T19:00:00-00:00,2714.82
472,SYS_FCST_DA_MW,PGE,2025-09-09,14,2025-09-09T20:00:00-00:00,2025-09-09T21:00:00-00:00,2758.56
473,SYS_FCST_DA_MW,PGE,2025-09-09,20,2025-09-10T02:00:00-00:00,2025-09-10T03:00:00-00:00,2987.75
474,SYS_FCST_DA_MW,PGE,2025-09-09,21,2025-09-10T03:00:00-00:00,2025-09-10T04:00:00-00:00,2958.4
475,SYS_FCST_DA_MW,PGE,2025-09-09,22,2025-09-10T04:00:00-00:00,2025-09-10T05:00:00-00:00,2828.21
476,SYS_FCST_DA_MW,PGE,2025-09-09,1,2025-09-09T07:00:00-00:00,2025-09-09T08:00:00-00:00,2396.79
477,SYS_FCST_DA_MW,PGE,2025-09-09,6,2025-09-09T12:00:00-00:00,2025-09-09T13:00:00-00:00,2383.15
478,SYS_FCST_DA_MW,PGE,2025-09-09,2,2025-09-09T08:00:00-00:00,2025-09-09T09:00:00-00:00,2292.45
479,SYS_FCST_DA_MW,PGE,2025-09-09,8,2025-09-09T14:00:00-00:00,2025-09-09T15:00:00-00:00,2696.8
480,SYS_FCST_DA_MW,PGE-TAC,2025-09-09,4,2025-09-09T10:00:00-00:00,2025-09-09T11:00:00-00:00,10307.71
481,SYS_FCST_DA_MW,PGE-TAC,2025-09-09,11,2025-09-09T17:00:00-00:00,2025-09-09T18:00:00-00:00,11390.66
482,SYS_FCST_DA_MW,PGE-TAC,2025-09-09,21,2025-09-10T03:00:00-00:00,2025-09-10T04:00:00-00:00,13878.63
483,SYS_FCST_DA_MW,PGE-TAC,2025-09-09,12,2025-09-09T18:00:00-00:00,2025-09-09T19:00:00-00:00,11160.33
484,SYS_FCST_DA_MW,PGE-TAC,2025-09-09,15,2025-09-09T21:00:00-00:00,2025-09-09T22:00:00-00:00,11692.21
485,SYS_FCST_DA_MW,PGE-TAC,2025-09-09,24,2025-09-10T06:00:00-00:00,2025-09-10T07:00:00-00:00,11688.09
486,SYS_FCST_DA_MW,PGE-TAC,2025-09-09,8,2025-09-09T14:00:00-00:00,2025-09-09T15:00:00-00:00,12214.61
487,SYS_FCST_DA_MW,PGE-TAC,2025-09-09,7,2025-09-09T13:00:00-00:00,2025-09-09T14:00:00-00:00,11787.06
488,SYS_FCST_DA_MW,PGE-TAC,2025-09-09,1,2025-09-09T07:00:00-00:00,2025-09-09T08:00:00-00:00,11413.78
489,SYS_FCST_DA_MW,PGE-TAC,2025-09-09,23,2025-09-10T05:00:00-00:00,2025-09-10T06:00:00-00:00,12518.76
490,SYS_FCST_DA_MW,PGE-TAC,2025-09-09,20,2025-09-10T02:00:00-00:00,2025-09-10T03:00:00-00:00,14104.95
491,SYS_FCST_DA_MW,PGE-TAC,2025-09-09,19,2025-09-10T01:00:00-00:00,2025-09-10T02:00:00-00:00,14070.79
492,SYS_FCST_DA_MW,PGE-TAC,2025-09-09,17,2025-09-09T23:00:00-00:00,2025-09-10T00:00:00-00:00,12864.54
493,SYS_FCST_DA_MW,PGE-TAC,2025-09-09,14,2025-09-09T20:00:00-00:00,2025-09-09T21:00:00-00:00,11339.45
494,SYS_FCST_DA_MW,PGE-TAC,2025-09-09,2,2025-09-09T08:00:00-00:00,2025-09-09T09:00:00-00:00,10923.68
495,SYS_FCST_DA_MW,PGE-TAC,2025-09-09,16,2025-09-09T22:00:00-00:00,2025-09-09T23:00:00-00:00,12204.34
496,SYS_FCST_DA_MW,PGE-TAC,2025-09-09,13,2025-09-09T19:00:00-00:00,2025-09-09T20:00:00-00:00,11134.58
497,SYS_FCST_DA_MW,PGE-TAC,2025-09-09,10,2025-09-09T16:00:00-00:00,2025-09-09T17:00:00-00:00,11730.37
498,SYS_FCST_DA_MW,PGE-TAC,2025-09-09,9,2025-09-09T15:00:00-00:00,2025-09-09T16:00:00-00:00,12084.1
499,SYS_FCST_DA_MW,PGE-TAC,2025-09-09,18,2025-09-10T00:00:00-00:00,2025-09-10T01:00:00-00:00,13504.3
500,SYS_FCST_DA_MW,PGE-TAC,2025-09-09,6,2025-09-09T12:00:00-00:00,2025-09-09T13:00:00-00:00,10917.94
501,SYS_FCST_DA_MW,PGE-TAC,2025-09-09,5,2025-09-09T11:00:00-00:00,2025-09-09T12:00:00-00:00,10392.92
502,SYS_FCST_DA_MW,PGE-TAC,2025-09-09,3,2025-09-09T09:00:00-00:00,2025-09-09T10:00:00-00:00,10515.27
503,SYS_FCST_DA_MW,PGE-TAC,2025-09-09,22,2025-09-10T04:00:00-00:00,2025-09-10T05:00:00-00:00,13358.1
504,SYS_FCST_DA_MW,PNM,2025-09-09,8,2025-09-09T14:00:00-00:00,2025-09-09T15:00:00-00:00,1456
505,SYS_FCST_DA_MW,PNM,2025-09-09,23,2025-09-10T05:00:00-00:00,2025-09-10T06:00:00-00:00,1662.92
506,SYS_FCST_DA_MW,PNM,2025-09-09,3,2025-09-09T09:00:00-00:00,2025-09-09T10:00:00-00:00,1431.03
507,SYS_FCST_DA_MW,PNM,2025-09-09,6,2025-09-09T12:00:00-00:00,2025-09-09T13:00:00-00:00,1519.66
508,SYS_FCST_DA_MW,PNM,2025-09-09,24,2025-09-10T06:00:00-00:00,2025-09-10T07:00:00-00:00,1570.13
509,SYS_FCST_DA_MW,PNM,2025-09-09,22,2025-09-10T04:00:00-00:00,2025-09-10T05:00:00-00:00,1788.5
510,SYS_FCST_DA_MW,PNM,2025-09-09,21,2025-09-10T03:00:00-00:00,2025-09-10T04:00:00-00:00,1922.76
511,SYS_FCST_DA_MW,PNM,2025-09-09,13,2025-09-09T19:00:00-00:00,2025-09-09T20:00:00-00:00,1828
512,SYS_FCST_DA_MW,PNM,2025-09-09,11,2025-09-09T17:00:00-00:00,2025-09-09T18:00:00-00:00,1613.8
513,SYS_FCST_DA_MW,PNM,2025-09-09,7,2025-09-09T13:00:00-00:00,2025-09-09T14:00:00-00:00,1491.34
514,SYS_FCST_DA_MW,PNM,2025-09-09,9,2025-09-09T15:00:00-00:00,2025-09-09T16:00:00-00:00,1482.43
515,SYS_FCST_DA_MW,PNM,2025-09-09,4,2025-09-09T10:00:00-00:00,2025-09-09T11:00:00-00:00,1427.97
516,SYS_FCST_DA_MW,PNM,2025-09-09,2,2025-09-09T08:00:00-00:00,2025-09-09T09:00:00-00:00,1454.89
517,SYS_FCST_DA_MW,PNM,2025-09-09,19,2025-09-10T01:00:00-00:00,2025-09-10T02:00:00-00:00,2088.6
518,SYS_FCST_DA_MW,PNM,2025-09-09,15,2025-09-09T21:00:00-00:00,2025-09-09T22:00:00-00:00,2060.76
519,SYS_FCST_DA_MW,PNM,2025-09-09,12,2025-09-09T18:00:00-00:00,2025-09-09T19:00:00-00:00,1713.98
520,SYS_FCST_DA_MW,PNM,2025-09-09,17,2025-09-09T23:00:00-00:00,2025-09-10T00:00:00-00:00,2190.78
521,SYS_FCST_DA_MW,PNM,2025-09-09,16,2025-09-09T22:00:00-00:00,2025-09-09T23:00:00-00:00,2153.97
522,SYS_FCST_DA_MW,PNM,2025-09-09,14,2025-09-09T20:00:00-00:00,2025-09-09T21:00:00-00:00,1943.57
523,SYS_FCST_DA_MW,PNM,2025-09-09,1,2025-09-09T07:00:00-00:00,2025-09-09T08:00:00-00:00,1496.08
524,SYS_FCST_DA_MW,PNM,2025-09-09,10,2025-09-09T16:00:00-00:00,2025-09-09T17:00:00-00:00,1533.92
525,SYS_FCST_DA_MW,PNM,2025-09-09,20,2025-09-10T02:00:00-00:00,2025-09-10T03:00:00-00:00,2028.97
526,SYS_FCST_DA_MW,PNM,2025-09-09,18,2025-09-10T00:00:00-00:00,2025-09-10T01:00:00-00:00,2139.47
527,SYS_FCST_DA_MW,PNM,2025-09-09,5,2025-09-09T11:00:00-00:00,2025-09-09T12:00:00-00:00,1465.2
528,SYS_FCST_DA_MW,PSEI,2025-09-09,2,2025-09-09T08:00:00-00:00,2025-09-09T09:00:00-00:00,1946.96
529,SYS_FCST_DA_MW,PSEI,2025-09-09,9,2025-09-09T15:00:00-00:00,2025-09-09T16:00:00-00:00,2536.91
530,SYS_FCST_DA_MW,PSEI,2025-09-09,18,2025-09-10T00:00:00-00:00,2025-09-10T01:00:00-00:00,2810.43
531,SYS_FCST_DA_MW,PSEI,2025-09-09,1,2025-09-09T07:00:00-00:00,2025-09-09T08:00:00-00:00,2053.81
532,SYS_FCST_DA_MW,PSEI,2025-09-09,11,2025-09-09T17:00:00-00:00,2025-09-09T18:00:00-00:00,2585.14
533,SYS_FCST_DA_MW,PSEI,2025-09-09,12,2025-09-09T18:00:00-00:00,2025-09-09T19:00:00-00:00,2592.91
534,SYS_FCST_DA_MW,PSEI,2025-09-09,19,2025-09-10T01:00:00-00:00,2025-09-10T02:00:00-00:00,2803.99
535,SYS_FCST_DA_MW,PSEI,2025-09-09,4,2025-09-09T10:00:00-00:00,2025-09-09T11:00:00-00:00,1864.09
536,SYS_FCST_DA_MW,PSEI,2025-09-09,13,2025-09-09T19:00:00-00:00,2025-09-09T20:00:00-00:00,2602.14
537,SYS_FCST_DA_MW,PSEI,2025-09-09,20,2025-09-10T02:00:00-00:00,2025-09-10T03:00:00-00:00,2801.85
538,SYS_FCST_DA_MW,PSEI,2025-09-09,21,2025-09-10T03:00:00-00:00,2025-09-10T04:00:00-00:00,2791.85
539,SYS_FCST_DA_MW,PSEI,2025-09-09,8,2025-09-09T14:00:00-00:00,2025-09-09T15:00:00-00:00,2474.43
540,SYS_FCST_DA_MW,PSEI,2025-09-09,16,2025-09-09T22:00:00-00:00,2025-09-09T23:00:00-00:00,2651.9
541,SYS_FCST_DA_MW,PSEI,2025-09-09,5,2025-09-09T11:00:00-00:00,2025-09-09T12:00:00-00:00,1918.4
542,SYS_FCST_DA_MW,PSEI,2025-09-09,10,2025-09-09T16:00:00-00:00,2025-09-09T17:00:00-00:00,2566.44
543,SYS_FCST_DA_MW,PSEI,2025-09-09,24,2025-09-10T06:00:00-00:00,2025-09-10T07:00:00-00:00,2208.77
544,SYS_FCST_DA_MW,PSEI,2025-09-09,3,2025-09-09T09:00:00-00:00,2025-09-09T10:00:00-00:00,1881.81
545,SYS_FCST_DA_MW,PSEI,2025-09-09,6,2025-09-09T12:00:00-00:00,2025-09-09T13:00:00-00:00,2071.58
546,SYS_FCST_DA_MW,PSEI,2025-09-09,14,2025-09-09T20:00:00-00:00,2025-09-09T21:00:00-00:00,2622.23
547,SYS_FCST_DA_MW,PSEI,2025-09-09,15,2025-09-09T21:00:00-00:00,2025-09-09T22:00:00-00:00,2633.51
548,SYS_FCST_DA_MW,PSEI,2025-09-09,17,2025-09-09T23:00:00-00:00,2025-09-10T00:00:00-00:00,2726.85
549,SYS_FCST_DA_MW,PSEI,2025-09-09,22,2025-09-10T04:00:00-00:00,2025-09-10T05:00:00-00:00,2639.1
550,SYS_FCST_DA_MW,PSEI,2025-09-09,23,2025-09-10T05:00:00-00:00,2025-09-10T06:00:00-00:00,2419.36
551,SYS_FCST_DA_MW,PSEI,2025-09-09,7,2025-09-09T13:00:00-00:00,2025-09-09T14:00:00-00:00,2318.68
552,SYS_FCST_DA_MW,SCE-TAC,2025-09-09,6,2025-09-09T12:00:00-00:00,2025-09-09T13:00:00-00:00,10809.22
553,SYS_FCST_DA_MW,SCE-TAC,2025-09-09,12,2025-09-09T18:00:00-00:00,2025-09-09T19:00:00-00:00,12462.04
554,SYS_FCST_DA_MW,SCE-TAC,2025-09-09,15,2025-09-09T21:00:00-00:00,2025-09-09T22:00:00-00:00,14183.67
555,SYS_FCST_DA_MW,SCE-TAC,2025-09-09,20,2025-09-10T02:00:00-00:00,2025-09-10T03:00:00-00:00,15252.28
556,SYS_FCST_DA_MW,SCE-TAC,2025-09-09,1,2025-09-09T07:00:00-00:00,2025-09-09T08:00:00-00:00,11970.22
557,SYS_FCST_DA_MW,SCE-TAC,2025-09-09,5,2025-09-09T11:00:00-00:00,2025-09-09T12:00:00-00:00,10426.4
558,SYS_FCST_DA_MW,SCE-TAC,2025-09-09,8,2025-09-09T14:00:00-00:00,2025-09-09T15:00:00-00:00,11682.04
559,SYS_FCST_DA_MW,SCE-TAC,2025-09-09,22,2025-09-10T04:00:00-00:00,2025-09-10T05:00:00-00:00,14355.33
560,SYS_FCST_DA_MW,SCE-TAC,2025-09-09,11,2025-09-09T17:00:00-00:00,2025-09-09T18:00:00-00:00,12210.17
561,SYS_FCST_DA_MW,SCE-TAC,2025-09-09,13,2025-09-09T19:00:00-00:00,2025-09-09T20:00:00-00:00,12850.98
562,SYS_FCST_DA_MW,SCE-TAC,2025-09-09,21,2025-09-10T03:00:00-00:00,2025-09-10T04:00:00-00:00,14842.67
563,SYS_FCST_DA_MW,SCE-TAC,2025-09-09,23,2025-09-10T05:00:00-00:00,2025-09-10T06:00:00-00:00,13472.67
564,SYS_FCST_DA_MW,SCE-TAC,2025-09-09,24,2025-09-10T06:00:00-00:00,2025-09-10T07:00:00-00:00,12454.85
565,SYS_FCST_DA_MW,SCE-TAC,2025-09-09,2,2025-09-09T08:00:00-00:00,2025-09-09T09:00:00-00:00,11254.81
566,SYS_FCST_DA_MW,SCE-TAC,2025-09-09,9,2025-09-09T15:00:00-00:00,2025-09-09T16:00:00-00:00,12091.27
567,SYS_FCST_DA_MW,SCE-TAC,2025-09-09,10,2025-09-09T16:00:00-00:00,2025-09-09T17:00:00-00:00,12212.5
568,SYS_FCST_DA_MW,SCE-TAC,2025-09-09,16,2025-09-09T22:00:00-00:00,2025-09-09T23:00:00-00:00,15094.63
569,SYS_FCST_DA_MW,SCE-TAC,2025-09-09,19,2025-09-10T01:00:00-00:00,2025-09-10T02:00:00-00:00,15312.72
570,SYS_FCST_DA_MW,SCE-TAC,2025-09-09,3,2025-09-09T09:00:00-00:00,2025-09-09T10:00:00-00:00,10710.97
571,SYS_FCST_DA_MW,SCE-TAC,2025-09-09,4,2025-09-09T10:00:00-00:00,2025-09-09T11:00:00-00:00,10405.39
572,SYS_FCST_DA_MW,SCE-TAC,2025-09-09,7,2025-09-09T13:00:00-00:00,2025-09-09T14:00:00-00:00,11333.25
573,SYS_FCST_DA_MW,SCE-TAC,2025-09-09,17,2025-09-09T23:00:00-00:00,2025-09-10T00:00:00-00:00,15604.86
574,SYS_FCST_DA_MW,SCE-TAC,2025-09-09,18,2025-09-10T00:00:00-00:00,2025-09-10T01:00:00-00:00,15880.24
575,SYS_FCST_DA_MW,SCE-TAC,2025-09-09,14,2025-09-09T20:00:00-00:00,2025-09-09T21:00:00-00:00,13512.25
576,SYS_FCST_DA_MW,SCL,2025-09-09,6,2025-09-09T12:00:00-00:00,2025-09-09T13:00:00-00:00,780.22
577,SYS_FCST_DA_MW,SCL,2025-09-09,10,2025-09-09T16:00:00-00:00,2025-09-09T17:00:00-00:00,995.71
578,SYS_FCST_DA_MW,SCL,2025-09-09,14,2025-09-09T20:00:00-00:00,2025-09-09T21:00:00-00:00,1022.97
579,SYS_FCST_DA_MW,SCL,2025-09-09,15,2025-09-09T21:00:00-00:00,2025-09-09T22:00:00-00:00,1019.89
580,SYS_FCST_DA_MW,SCL,2025-09-09,18,2025-09-10T00:00:00-00:00,2025-09-10T01:00:00-00:00,1046.1
581,SYS_FCST_DA_MW,SCL,2025-09-09,22,2025-09-10T04:00:00-00:00,2025-09-10T05:00:00-00:00,966.7
582,SYS_FCST_DA_MW,SCL,2025-09-09,23,2025-09-10T05:00:00-00:00,2025-09-10T06:00:00-00:00,898.9
583,SYS_FCST_DA_MW,SCL,2025-09-09,12,2025-09-09T18:00:00-00:00,2025-09-09T19:00:00-00:00,1006.91
584,SYS_FCST_DA_MW,SCL,2025-09-09,21,2025-09-10T03:00:00-00:00,2025-09-10T04:00:00-00:00,1012.93
585,SYS_FCST_DA_MW,SCL,2025-09-09,24,2025-09-10T06:00:00-00:00,2025-09-10T07:00:00-00:00,828.29
