oasis_node,caiso_matches
SCEC_1_PDRP92-APND,[]
SCEC_1_PDRP93-APND,[]
SCEC_1_PDRP94-APND,[]
SCEC_1_PDRP95-APND,[]
SCEC_1_PDRP96-APND,[]
SCEC_1_PDRP97-APND,[]
SCEC_1_PDRP98-APND,[]
SCEC_1_PDRP99-APND,[]
SCEC_1_RDRR08-APND,[]
SCEC_1_RDRR35-APND,[]
SCEC_1_RDRR36-APND,[]
SCEC_1_RDRR37-APND,[]
SCEC_1_RDRR38-APND,[]
SCEC_1_RDRR39-APND,[]
SCEN_6_PDRP01-APND,[]
SCEN_6_PDRP02-APND,[]
SCEN_6_PDRP03-APND,[]
SCEN_6_PDRP06-APND,[]
SCEN_6_PDRP07-APND,[]
SCEN_6_PDRP08-APND,[]
SCEN_6_PDRP09-APND,[]
SCEN_6_PDRP101-APND,[]
SCEN_6_PDRP102-APND,[]
SCEN_6_PDRP104-APND,[]
SCEN_6_PDRP105-APND,[]
SCEN_6_PDRP106-APND,[]
SCEN_6_PDRP109-APND,[]
SCEN_6_PDRP11-APND,[]
SCEN_6_PDRP113-APND,[]
SCEN_6_PDRP14-APND,[]
SCEN_6_PDRP15-APND,[]
SCEN_6_PDRP27-APND,[]
SCEN_6_PDRP29-APND,[]
SCEN_6_PDRP30-APND,[]
SCEN_6_PDRP31-APND,[]
SCEN_6_PDRP32-APND,[]
SCEN_6_PDRP33-APND,[]
SCEN_6_PDRP34-APND,[]
SCEN_6_PDRP35-APND,[]
SCEN_6_PDRP36-APND,[]
SCEN_6_PDRP37-APND,[]
SCEN_6_PDRP38-APND,[]
SCEN_6_PDRP39-APND,[]
SCEN_6_PDRP40-APND,[]
SCEN_6_PDRP41-APND,[]
SCEN_6_PDRP42-APND,[]
SCEN_6_PDRP43-APND,[]
SCEN_6_PDRP44-APND,[]
SCEN_6_PDRP45-APND,[]
SCEN_6_PDRP46-APND,[]
SCEN_6_PDRP47-APND,[]
SCEN_6_PDRP48-APND,[]
SCEN_6_PDRP49-APND,[]
SCEN_6_PDRP50-APND,[]
SCEN_6_PDRP51-APND,[]
SCEN_6_PDRP52-APND,[]
SCEN_6_PDRP53-APND,[]
SCEN_6_PDRP54-APND,[]
SCEN_6_PDRP55-APND,[]
SCEN_6_PDRP56-APND,[]
SCEN_6_PDRP58-APND,[]
SCEN_6_PDRP59-APND,[]
SCEN_6_PDRP60-APND,[]
SCEN_6_PDRP61-APND,[]
SCEN_6_PDRP62-APND,[]
SCEN_6_PDRP63-APND,[]
SCEN_6_PDRP64-APND,[]
SCEN_6_PDRP65-APND,[]
SCEN_6_PDRP66-APND,[]
SCEN_6_PDRP76-APND,[]
SCEN_6_PDRP79-APND,[]
SCEN_6_PDRP80-APND,[]
SCEN_6_PDRP81-APND,[]
SCEN_6_PDRP84-APND,[]
SCEN_6_PDRP85-APND,[]
SCEN_6_PDRP86-APND,[]
SCEN_6_PDRP87-APND,[]
SCEN_6_PDRP88-APND,[]
SCEN_6_PDRP89-APND,[]
SCEN_6_PDRP91-APND,[]
SCEN_6_PDRP93-APND,[]
SCEN_6_PDRP94-APND,[]
SCEN_6_PDRP95-APND,[]
SCEN_6_PDRP96-APND,[]
SCEN_6_PDRP97-APND,[]
SCEN_6_PDRP98-APND,[]
SCEN_6_PDRP99-APND,[]
SCEN_6_RDRR02-APND,[]
SCEN_6_RDRR12-APND,[]
SCEN_6_RDRR13-APND,[]
SCEW_2_PDRP03-APND,[]
SCEW_2_PDRP09-APND,[]
SCEW_2_PDRP10-APND,[]
SCEW_2_PDRP100-APND,[]
SCEW_2_PDRP101-APND,[]
SCEW_2_PDRP102-APND,[]
SCEW_2_PDRP103-APND,[]
SCEW_2_PDRP104-APND,[]
SCEW_2_PDRP105-APND,[]
SCEW_2_PDRP106-APND,[]
SCEW_2_PDRP107-APND,[]
SCEW_2_PDRP108-APND,[]
SCEW_2_PDRP109-APND,[]
SCEW_2_PDRP110-APND,[]
SCEW_2_PDRP111-APND,[]
SCEW_2_PDRP112-APND,[]
SCEW_2_PDRP114-APND,[]
SCEW_2_PDRP116-APND,[]
SCEW_2_PDRP117-APND,[]
SCEW_2_PDRP118-APND,[]
SCEW_2_PDRP119-APND,[]
SCEW_2_PDRP120-APND,[]
SCEW_2_PDRP121-APND,[]
SCEW_2_PDRP122-APND,[]
SCEW_2_PDRP123-APND,[]
SCEW_2_PDRP124-APND,[]
SCEW_2_PDRP125-APND,[]
SCEW_2_PDRP130-APND,[]
SCEW_2_PDRP131-APND,[]
SCEW_2_PDRP133-APND,[]
SCEW_2_PDRP141-APND,[]
SCEW_2_PDRP159-APND,[]
SCEW_2_PDRP160-APND,[]
SCEW_2_PDRP163-APND,[]
SCEW_2_PDRP167-APND,[]
SCEW_2_PDRP168-APND,[]
SCEW_2_PDRP171-APND,[]
SCEW_2_PDRP172-APND,[]
SCEW_2_PDRP173-APND,[]
SCEW_2_PDRP174-APND,[]
SCEW_2_PDRP175-APND,[]
SCEW_2_PDRP179-APND,[]
SCEW_2_PDRP183-APND,[]
SCEW_2_PDRP186-APND,[]
SCEW_2_PDRP19-APND,[]
SCEW_2_PDRP190-APND,[]
SCEW_2_PDRP20-APND,[]
SCEW_2_PDRP234-APND,[]
SCEW_2_PDRP37-APND,[]
SCEW_2_PDRP38-APND,[]
SCEW_2_PDRP39-APND,[]
SCEW_2_PDRP40-APND,[]
SCEW_2_PDRP41-APND,[]
SCEW_2_PDRP42-APND,[]
SCEW_2_PDRP43-APND,[]
SCEW_2_PDRP44-APND,[]
SCEW_2_PDRP45-APND,[]
SCEW_2_PDRP46-APND,[]
SCEW_2_PDRP47-APND,[]
SCEW_2_PDRP48-APND,[]
SCEW_2_PDRP49-APND,[]
SCEW_2_PDRP50-APND,[]
SCEW_2_PDRP51-APND,[]
SCEW_2_PDRP52-APND,[]
SCEW_2_PDRP53-APND,[]
SCEW_2_PDRP54-APND,[]
SCEW_2_PDRP55-APND,[]
SCEW_2_PDRP56-APND,[]
SCEW_2_PDRP57-APND,[]
SCEW_2_PDRP58-APND,[]
SCEW_2_PDRP59-APND,[]
SCEW_2_PDRP60-APND,[]
SCEW_2_PDRP61-APND,[]
SCEW_2_PDRP62-APND,[]
SCEW_2_PDRP63-APND,[]
SCEW_2_PDRP64-APND,[]
SCEW_2_PDRP65-APND,[]
SCEW_2_PDRP66-APND,[]
SCEW_2_PDRP67-APND,[]
SCEW_2_PDRP68-APND,[]
SCEW_2_PDRP69-APND,[]
SCEW_2_PDRP70-APND,[]
SCEW_2_PDRP71-APND,[]
SCEW_2_PDRP72-APND,[]
SCEW_2_PDRP73-APND,[]
SCEW_2_PDRP74-APND,[]
SCEW_2_PDRP75-APND,[]
SCEW_2_PDRP77-APND,[]
SCEW_2_PDRP78-APND,[]
SCEW_2_PDRP79-APND,[]
SCEW_2_PDRP80-APND,[]
SCEW_2_PDRP81-APND,[]
SCEW_2_PDRP82-APND,[]
SCEW_2_PDRP83-APND,[]
SCEW_2_PDRP85-APND,[]
SCEW_2_PDRP89-APND,[]
SCEW_2_RDRR08-APND,[]
SCEW_2_RDRR25-APND,[]
SCEW_2_RDRR26-APND,[]
SCEW_2_RDRR27-APND,[]
SCHD_1_PDRP04-APND,[]
SCHD_1_PDRP06-APND,[]
SCHD_1_PDRP07-APND,[]
SCHD_1_PDRP08-APND,[]
SCHD_1_PDRP09-APND,[]
SCHD_1_PDRP10-APND,[]
SCHD_1_PDRP11-APND,[]
SCHD_1_PDRP12-APND,[]
SCHD_1_PDRP23-APND,[]
SCHD_1_PDRP24-APND,[]
SCHD_1_PDRP25-APND,[]
SCHD_1_PDRP26-APND,[]
SCHD_1_PDRP27-APND,[]
SCHD_1_PDRP28-APND,[]
SCHD_1_PDRP29-APND,[]
SCHD_1_PDRP30-APND,[]
SCHD_1_PDRP31-APND,[]
SCHD_1_PDRP32-APND,[]
SCHD_1_PDRP33-APND,[]
SCHD_1_PDRP34-APND,[]
SCHD_1_PDRP35-APND,[]
SCHD_1_PDRP36-APND,[]
SCHD_1_PDRP37-APND,[]
SCHD_1_PDRP38-APND,[]
SCHD_1_PDRP39-APND,[]
SCHD_1_PDRP40-APND,[]
SCHD_1_PDRP41-APND,[]
SCHD_1_PDRP42-APND,[]
SCHD_1_PDRP43-APND,[]
SCHD_1_PDRP44-APND,[]
SCHD_1_PDRP48-APND,[]
SCHD_1_PDRP53-APND,[]
SCHD_1_PDRP58-APND,[]
SCHD_1_PDRP61-APND,[]
SCHD_1_PDRP62-APND,[]
SCHD_1_PDRP63-APND,[]
SCHD_1_PDRP64-APND,[]
SCHD_1_PDRP70-APND,[]
SCHD_1_PDRP71-APND,[]
SCHD_1_RDRR08-APND,[]
SCHD_1_RDRR11-APND,[]
SCHD_1_RDRR12-APND,[]
SCHLTE_1_PL1X3-APND,[]
SCLD_1_PDRP05-APND,[]
SCLD_1_PDRP06-APND,[]
SCLD_1_PDRP09-APND,[]
SCLD_1_PDRP10-APND,[]
SCLD_1_PDRP11-APND,[]
SCL_BOUNDARY-APND,[]
SCL_BPAT.SCL-APND,[]
SCL_MAINCANALGEN-APND,[]
SCL_MIDC.AV-APND,[]
SCL_MIDCREMOTE-APND,[]
SCL_SCL.SYSTEM-APND,[]
SCL_SCLBPATPACW-APND,[]
SCL_SCLBPATPGE-APND,[]
SCL_SCLLAGRANDEIPC-APND,[]
SCNW_6_PDRP07-APND,[]
SCNW_6_PDRP08-APND,[]
SCNW_6_PDRP09-APND,[]
SCNW_6_PDRP10-APND,[]
SCNW_6_PDRP11-APND,[]
SCNW_6_PDRP12-APND,[]
SCNW_6_PDRP22-APND,[]
SCNW_6_PDRP24-APND,[]
SCNW_6_PDRP25-APND,[]
SCNW_6_PDRP26-APND,[]
SCNW_6_PDRP27-APND,[]
SCNW_6_PDRP28-APND,[]
SCNW_6_PDRP30-APND,[]
SCNW_6_PDRP31-APND,[]
SCNW_6_PDRP32-APND,[]
SCNW_6_PDRP33-APND,[]
SCNW_6_PDRP34-APND,[]
SCNW_6_PDRP35-APND,[]
SCNW_6_PDRP36-APND,[]
SCNW_6_PDRP37-APND,[]
SCNW_6_PDRP38-APND,[]
SCNW_6_PDRP39-APND,[]
SCNW_6_PDRP40-APND,[]
SCNW_6_PDRP41-APND,[]
SCNW_6_PDRP42-APND,[]
SCNW_6_PDRP43-APND,[]
SCNW_6_PDRP44-APND,[]
SCNW_6_PDRP45-APND,[]
SCNW_6_PDRP46-APND,[]
SCNW_6_PDRP47-APND,[]
SCNW_6_PDRP48-APND,[]
SCNW_6_PDRP49-APND,[]
SCNW_6_PDRP50-APND,[]
SCNW_6_PDRP51-APND,[]
SCNW_6_PDRP52-APND,[]
SCNW_6_PDRP53-APND,[]
SCNW_6_PDRP54-APND,[]
SCNW_6_PDRP55-APND,[]
SCNW_6_PDRP56-APND,[]
SCNW_6_PDRP59-APND,[]
SCNW_6_PDRP62-APND,[]
SCNW_6_PDRP63-APND,[]
SCNW_6_PDRP65-APND,[]
SCNW_6_PDRP67-APND,[]
SCNW_6_PDRP68-APND,[]
SCNW_6_PDRP73-APND,[]
SCNW_6_PDRP76-APND,[]
SCNW_6_RDRR08-APND,[]
SCNW_6_RDRR10-APND,[]
SCNW_6_RDRR11-APND,[]
SDG1_1_PDRP04-APND,[]
SDG1_1_PDRP05-APND,[]
SDG1_1_PDRP06-APND,[]
SDG1_1_PDRP07-APND,[]
SDG1_1_PDRP08-APND,[]
SDG1_1_PDRP09-APND,[]
SDG1_1_PDRP100-APND,[]
SDG1_1_PDRP101-APND,[]
SDG1_1_PDRP102-APND,[]
SDG1_1_PDRP103-APND,[]
SDG1_1_PDRP104-APND,[]
SDG1_1_PDRP105-APND,[]
SDG1_1_PDRP106-APND,[]
SDG1_1_PDRP111-APND,[]
SDG1_1_PDRP113-APND,[]
SDG1_1_PDRP114-APND,[]
SDG1_1_PDRP117-APND,[]
SDG1_1_PDRP118-APND,[]
SDG1_1_PDRP119-APND,[]
SDG1_1_PDRP120-APND,[]
SDG1_1_PDRP121-APND,[]
SDG1_1_PDRP122-APND,[]
SDG1_1_PDRP123-APND,[]
SDG1_1_PDRP14-APND,[]
SDG1_1_PDRP15-APND,[]
SDG1_1_PDRP25-APND,[]
SDG1_1_PDRP26-APND,[]
SDG1_1_PDRP27-APND,[]
SDG1_1_PDRP28-APND,[]
SDG1_1_PDRP30-APND,[]
SDG1_1_PDRP31-APND,[]
SDG1_1_PDRP32-APND,[]
SDG1_1_PDRP33-APND,[]
SDG1_1_PDRP34-APND,[]
SDG1_1_PDRP37-APND,[]
SDG1_1_PDRP38-APND,[]
SDG1_1_PDRP39-APND,[]
SDG1_1_PDRP40-APND,[]
SDG1_1_PDRP41-APND,[]
SDG1_1_PDRP42-APND,[]
SDG1_1_PDRP43-APND,[]
SDG1_1_PDRP44-APND,[]
SDG1_1_PDRP45-APND,[]
SDG1_1_PDRP46-APND,[]
SDG1_1_PDRP47-APND,[]
SDG1_1_PDRP48-APND,[]
SDG1_1_PDRP49-APND,[]
SDG1_1_PDRP50-APND,[]
SDG1_1_PDRP51-APND,[]
SDG1_1_PDRP60-APND,[]
SDG1_1_PDRP61-APND,[]
SDG1_1_PDRP62-APND,[]
SDG1_1_PDRP63-APND,[]
SDG1_1_PDRP64-APND,[]
SDG1_1_PDRP65-APND,[]
SDG1_1_PDRP66-APND,[]
SDG1_1_PDRP67-APND,[]
SDG1_1_PDRP68-APND,[]
SDG1_1_PDRP69-APND,[]
SDG1_1_PDRP70-APND,[]
SDG1_1_PDRP71-APND,[]
SDG1_1_PDRP84-APND,[]
SDG1_1_PDRP85-APND,[]
SDG1_1_PDRP86-APND,[]
SDG1_1_PDRP88-APND,[]
SDG1_1_PDRP89-APND,[]
SDG1_1_PDRP91-APND,[]
SDG1_1_PDRP93-APND,[]
SDG1_1_PDRP96-APND,[]
SDG1_1_PDRP97-APND,[]
SDG1_1_PDRP98-APND,[]
SDG1_1_PDRP99-APND,[]
SG_1_UNITS-APND,[]
SHASTRD_7_UNITS-APND,[]
SHELRF_1_UNITS-APND,[]
SHW_2_SHEPDSCC_PLANT-APND,[]
SLAP_PGCC-APND,[]
SLAP_PGEB-APND,[]
SLAP_PGF1-APND,[]
SLAP_PGFG-APND,[]
SLAP_PGHB-APND,[]
SLAP_PGKN-APND,[]
SLAP_PGNB-APND,[]
SLAP_PGNC-APND,[]
SLAP_PGNP-APND,[]
SLAP_PGP2-APND,[]
SLAP_PGSB-APND,[]
SLAP_PGSF-APND,[]
SLAP_PGSI-APND,[]
SLAP_PGST-APND,[]
SLAP_PGZP-APND,[]
SLAP_SCEC-APND,[]
SLAP_SCEN-APND,[]
SLAP_SCEW-APND,[]
SLAP_SCHD-APND,[]
SLAP_SCLD-APND,[]
SLAP_SCNW-APND,[]
SLAP_SDG1-APND,[]
SLAP_VEA-APND,[]
SLL_6_MCASY-APND,[]
SLNX_2_SOLANA-APND,[]
SLSTR1_2_SOLAR1-APND,[]
SLSTR2_2_SOLAR2-APND,[]
SLUISP_2_UNITS-APND,"['SANLUIS2_7_B1', 'SANLUIS2_7_B3', 'SANLUIS4_7_B1', 'SANLUIS4_7_B3', 'SANLUIS6_7_B1', 'SANLUIS6_7_B3', 'SANLUIS8_7_B1', 'SANLUIS8_7_B3']"
SLVRHWK_7_UNITS-APND,[]
SMD1_ASR-APND,[]
SMD2_ASR-APND,[]
SMD4_ASR-APND,[]
SMD5_ASR-APND,[]
SMD6_ASR-APND,[]
SMD7_ASR-APND,[]
SMD8_ASR-APND,[]
SMD9_ASR-APND,[]
SMDA_ASR-APND,[]
SMDB_ASR-APND,[]
SMDC_ASR-APND,[]
SMDD_ASR-APND,[]
SMDG_ASR-APND,[]
SMDH_ASR-APND,[]
SMS_1_UNITS-APND,[]
SOLBLU_2_WSBBX2-APND,[]
SOLBLU_2_WSBSX2-APND,[]
SOUTHPOINT_2_UNITS-APND,[]
SPAULD_6_UNIT12-APND,"['SPAUL1-2_7_B2', 'SPAUL1-2_7_B3']"
SPICER_1_UNITS-APND,"['NEWSPICE_7_B1', 'NEWSPICE_7_B3', 'NEWSPICE_7_B4']"
SP_2_SPCTMSG-APND,[]
SRP_CHOLLA500_SRP-APND,[]
SRP_COOLIDGE_WALC-APND,[]
SRP_CORONAD500_TEPC-APND,[]
SRP_COVEFORT-APND,[]
SRP_DESERTBASIN-APND,[]
SRP_DUKE500_WALC-APND,[]
SRP_FOURCORNE345_AZPS-APND,[]
SRP_FOURCORNE500_AZPS-APND,[]
SRP_GILARIVER500-APND,[]
SRP_GILARVR500_TEPC-APND,[]
SRP_HAYDEN115_WALC-APND,[]
SRP_JOJOBA500-APND,[]
SRP_KNOX230-APND,[]
SRP_KYRENE230-APND,[]
SRP_LIBERTY230_WALC-APND,[]
SRP_PALOVERDE500-APND,[]
SRP_PANDA230-APND,[]
SRP_PINLWST500_TEPC-APND,[]
SRP_PINPKAPS230_SRP-APND,[]
SRP_PINPKSRP230_SRP-APND,[]
SRP_PNLCENT500_TEPC-APND,[]
SRP_PPKSRP230_WALC-APND,[]
SRP_PPKWALC230_WALC-APND,[]
SRP_RUDD230-APND,[]
SRP_SPRNGER345_TEPC-APND,[]
SRP_SRPNETWORK_WALC-APND,[]
SRP_SRP_SYSTEM-APND,[]
SRP_SUGARLOAF500-APND,[]
SRP_WESTWING230_SRP-APND,[]
SRP_WESTWING500_SRP-APND,[]
SRP_WWNG230SRP_WALC-APND,[]
SRP_WWNG500SRP_WALC-APND,[]
STANTN_2_SBEBX2-APND,[]
STL_1_NINEMILE_PLANT-APND,[]
STOILS_1_UNITS-APND,"['CHEVGEN1_7_B1', 'CHEVGEN2_7_B1', 'STDOIL_1_N009']"
ST_2_BLK5-APND,[]
ST_2_BLK6-APND,[]
SUMMERFL_1_GEN_TOTAL-APND,[]
SUMMIT_ASR-APND,[]
SUNRIS_2_PL1X3-APND,[]
SUNSHN_2_LNDFL-APND,"['WDT273_7_N004', 'WDT273_7_N005', 'WDT273_7_N006', 'WDT273_7_N007', 'WDT273_7_N008']"
TECOLOTE_3_TECOLOTEWF-APND,[]
TENGEN_2_PL1X2-APND,"['TENNGEN1_7_B1', 'TENNGEN2_7_B1']"
TEPC_BLACKMESA230-APND,[]
TEPC_CORONAD500_TEPC-APND,[]
TEPC_FOURCORNE345_TEPC-APND,[]
TEPC_FOURCORNE500_TEPC-APND,[]
TEPC_GILARVR500_TEPC-APND,[]
TEPC_GREENLEE_EPE-APND,[]
TEPC_GREENLEE_WALC-APND,[]
TEPC_GRENLESWT345-APND,[]
TEPC_GRIFFITH230_TE-APND,[]
TEPC_HACKBERRY230-APND,[]
TEPC_HILLTOP230-APND,[]
TEPC_LIBERTY_230UNS-APND,[]
TEPC_LUNA345_TEPC-APND,[]
TEPC_MACHOSPRNG345-APND,[]
TEPC_MCKINLEY345_TEPC-APND,[]
TEPC_NECLOAD-APND,[]
TEPC_OSOGRANDE-APND,[]
TEPC_PINLWST500_TEPC-APND,[]
TEPC_PNLCENT500_TEPC-APND,[]
TEPC_SAGUARO500-APND,[]
TEPC_SJ345_TEPC-APND,[]
TEPC_SPRINGER345_TEPC-APND,[]
TEPC_SPRINGER_EPE-APND,[]
TEPC_SPRNGER345_TEPC-APND,[]
TEPC_VAIL345-APND,[]
TEPC_WALC.SYS_TEP-APND,[]
TEPC_WESTWING500_TEPC-APND,[]
TEPC_WINCHESTR345-APND,[]
TERMEX_2_PL1X3-APND,[]
TH_NP15_GEN-APND,[]
TH_NP15_GEN_OFFPEAK-APND,[]
TH_SP15_GEN-APND,[]
TH_SP15_GEN_OFFPEAK-APND,[]
TH_ZP26_GEN-APND,[]
TH_ZP26_GEN_OFFPEAK-APND,[]
TIDC_WESTLEY-APND,[]
TIGRCK_7_UNITS-APND,"['TIGRCRK_7_B2', 'TIGRCRK_7_B3']"
TPWR_BPAT.TPU-APND,[]
TPWR_MAINCANALGEN-APND,[]
TPWR_TPWR.STAR-APND,[]
TRACY_7_UNITS 4-5-APND,[]
TRW1_2_PLANT-APND,[]
TULLCK_7_UNITS-APND,"['TULLOCH_7_B1', 'TULLOCH_7_B2', 'TULLOCH_7_B4']"
TUOLUMNE_2_TW-APND,[]
TURLLAKE_7_PLANT-APND,[]
TWINKL_2_ASCBTA-APND,[]
TWINKL_2_ASCSRA-APND,[]
TWINPEAK_1_CAPAGPUMPS-APND,[]
TXW_1_UNITS-APND,[]
T_FALLS_7_TMPS-APND,[]
UPRCOL_5_ABC_ORA-APND,[]
UPRCOL_5_APR_ORA-APND,[]
UPRCOL_5_BASE_ORA-APND,[]
UPRCOL_5_CR-APND,[]
US12_1_TOT_A_GEN-APND,[]
US34_1_TOT_B_GEN-APND,[]
VALGS_2_CC_6_7_8-APND,[]
VALMY_7_UNITS-APND,[]
VERNON_6_MALBRG-APND,[]
VESTAL_2_KERN-APND,"['KERNRVU1_7_B1', 'KERNRVU2_7_B1', 'VESTAL_6_GN010', 'VESTAL_6_N001', 'VESTAL_6_N002', 'VESTAL_6_N004', 'VESTAL_6_N006', 'VESTAL_6_N020']"
W TRACY_7_UNITS 8-10-APND,[]
WALC_BCTAP230-APND,[]
WALC_BLACKMESA230-APND,[]
WALC_BUCKEYE230-APND,[]
WALC_COOLIDGE_WALC-APND,[]
WALC_DUKE500_WALC-APND,[]
WALC_GILA69-APND,[]
WALC_GREENLEE_WALC-APND,[]
WALC_GRENLESWT345-APND,[]
WALC_GRIFFITH230_TE-APND,[]
WALC_HACKBERRY230-APND,[]
WALC_HAYDEN115_WALC-APND,[]
WALC_HILLTOP230-APND,[]
WALC_LIBERTY230-APND,[]
WALC_LIBERTY230_WALC-APND,[]
WALC_LIBERTY_230UNS-APND,[]
WALC_MCC230.LDWP-APND,[]
WALC_MEAD230.LDWP-APND,[]
WALC_MEAD230_NEVP-APND,[]
WALC_MEAD500-APND,[]
WALC_MRKTPLACE.LDWP-APND,[]
WALC_NRTHGILA69-APND,[]
WALC_ORACLE115-APND,[]
WALC_PARKER230-APND,[]
WALC_PINPKAPS230_WALC-APND,[]
WALC_PNPKWALC230-APND,[]
WALC_PPKSRP230_WALC-APND,[]
WALC_PPKWALC230_WALC-APND,[]
WALC_RACEWAY230-APND,[]
WALC_SADLBROKRNCH-APND,[]
WALC_SAGUARO115-APND,[]
WALC_SANTAROSA230-APND,[]
WALC_SRPNETWORK_WALC-APND,[]
WALC_SRP_SYSTEM-APND,[]
WALC_SUNDANCE-APND,[]
WALC_SUNVALLEY230-APND,[]
WALC_SWAZSYS-APND,[]
WALC_TESTTRACK230-APND,[]
WALC_VAIL345-APND,[]
WALC_WALC.SYS-APND,[]
WALC_WALC.SYS_TEP-APND,[]
WALC_WESTWING230_WALC-APND,[]
WALC_WESTWING500_WALC-APND,[]
WALC_WINCHESTR345-APND,[]
WALC_WWNG230SRP_WALC-APND,[]
WALC_WWNG500SRP_WALC-APND,[]
WALNUTEC_1_UNITS-APND,[]
WAPAMEEA1_OFF_ASR-APND,[]
WAPAMEEA1_ON_ASR-APND,[]
WAPAMEEA2_OFF_ASR-APND,[]
WAPAMEEA2_ON_ASR-APND,[]
WAPAMEEA3_OFF_ASR-APND,[]
WAPAMEEA3_ON_ASR-APND,[]
WARNE_2_UNIT-APND,"['WARNE1_7_B1', 'WARNE2_7_B1']"
WCW_2_WHITECRK_PLANT-APND,[]
WESTROCK_1_BKS-APND,[]
WFD_2_ENERGIZE_PLANT-APND,[]
WH2_2_CHEM_WE4_PLANT-APND,[]
WISHON_6_UNITS-APND,"['WISHON1_7_B2', 'WISHON1_7_B3', 'WISHON2_7_B2', 'WISHON2_7_B3']"
WNDSTR_2_WIND-APND,[]
WOODLAND_7_WGSUNIT2-APND,[]
WOODLAND_7_WGSUNIT3-APND,[]
WP_2_WPCC4-APND,[]
WP_2_WPCC5MSG-APND,[]
WRW_2_BLUERDG_PLANT-APND,[]
WSH_1_WESTSIDEHYD-APND,[]
YU_6_TGEN-APND,[]
