node_id,lon,lat,2026-05-05 21:00:00,2026-05-05 20:00:00,2026-05-05 19:00:00,2026-05-05 18:00:00,2026-05-05 17:00:00,2026-05-05 16:00:00,2026-05-05 15:00:00,2026-05-05 14:00:00,2026-05-05 13:00:00,2026-05-05 12:00:00,2026-05-05 11:00:00,2026-05-05 10:00:00,2026-05-05 09:00:00,2026-05-05 08:00:00,2026-05-05 07:00:00,2026-05-05 06:00:00,2026-05-05 05:00:00,2026-05-05 04:00:00,2026-05-05 03:00:00,2026-05-05 02:00:00,2026-05-05 00:00:00,2026-05-04 23:00:00,2026-05-04 22:00:00
DINUBA_6_N001,-119.41864068042374,36.56893330486095,27.82244,27.09678,16.08717,-2.43471,-2.99402,-4.77855,-4.58805,-4.44756,-3.60426,-1.70785,6.53377,9.44442,9.84317,13.98146,26.95414,28.62566,27.70432,26.50769,27.51864,27.89513,32.55007,33.35493,33.55246
DINUBA_6_N005,-119.41864068068313,36.56911269503489,27.82244,27.09678,16.08717,-2.43471,-2.99402,-4.77855,-4.58805,-4.44756,-3.60426,-1.70785,6.53377,9.44442,9.84317,13.98146,26.95414,28.62566,27.70432,26.50769,27.51864,27.89513,32.55007,33.35493,33.55246
DIRYVLLE_6_N001,-122.097838,40.12799,28.1052,28.20294,21.74771,11.60096,5.57704,4.16842,2.9179,5.67856,5.54535,8.75878,13.69717,19.68911,20.67054,22.99494,26.67963,28.38848,27.38056,26.20406,27.07905,27.5409,32.01981,33.1555,33.68938
DISCOVRY_7_N001,-118.9986111,35.43888889,27.67966,27.55558,18.33544,4.34769,2.41742,0.6796,0.00096,0.39612,1.70455,4.40415,11.36725,16.622,17.22372,19.17576,26.05408,27.91694,26.91805,25.90828,26.70419,27.39423,32.6851,33.44619,33.82288
DIST1500_6_N101,-121.655532,38.784633,27.34371,27.29825,20.01687,8.04776,5.62473,3.71932,2.75311,5.50347,5.0826,8.30169,13.3333,19.81456,20.74373,20.62319,26.34178,28.09765,27.03504,25.87948,26.80397,27.43574,31.55542,32.63834,33.1862
DIST2047_6_N201,-121.78597442060556,38.85644499998589,17.79945,17.77673,13.59108,6.90257,4.7787,3.81438,2.30188,5.89391,4.09889,9.05858,10.33894,14.41146,13.7389,14.64482,17.80514,18.89771,17.48098,18.7177,21.18065,21.68278,24.72977,24.09589,24.49934
DIST2047_6_N204,-121.78608957939444,38.85644499998589,17.79945,17.77673,13.59108,6.90257,4.7787,3.81438,2.30188,5.89391,4.09889,9.05858,10.33894,14.41146,13.7389,14.64482,17.80514,18.89771,17.48098,18.7177,21.18065,21.68278,24.72977,24.09589,24.49934
DIVIDE_6_N011,-120.43883385343877,34.82805555998759,28.04921,27.7947,17.9866,2.94146,1.04896,-0.69471,-1.03598,-0.63643,0.53444,3.06789,10.28489,15.15645,15.77534,18.77528,26.88815,28.77813,27.70976,26.56789,27.40537,28.15803,33.35699,34.29122,34.8361
DIVISION_6_N001,-117.12003376624276,32.6815959999886,27.95682,28.14798,20.31795,2.33846,-1.90983,-2.09953,-2.15301,-1.93508,-1.87404,-1.4207,-0.57242,-0.089,2.1181,15.16037,25.74791,27.81246,26.85276,25.97895,26.6988,27.49939,33.5546,34.63166,34.7026
DIVISION_6_N009,-117.12014023375724,32.6815959999886,27.95682,28.14798,20.31795,2.33846,-1.90983,-2.09953,-2.15301,-1.93508,-1.87404,-1.4207,-0.57242,-0.089,2.1181,15.16037,25.74791,27.81246,26.85276,25.97895,26.6988,27.49939,33.5546,34.63166,34.7026
DIVVIDE_1_N021,-120.43894394656124,34.82805555998759,28.04081,27.78626,17.98251,2.94047,1.04896,-0.69471,-1.03598,-0.63643,0.53444,3.06733,10.28328,15.15284,15.77135,18.76807,26.87759,28.76684,27.7016,26.56266,27.39728,28.15249,33.33722,34.27094,34.81898
DIXON-J1_6_N101,-121.826237,38.44545401121386,28.06041,28.26346,22.09027,14.30464,9.19905,11.32957,7.41566,11.14848,12.79524,16.82768,21.41025,24.61708,25.68805,23.67546,26.67699,28.38001,27.31527,26.10197,27.00893,27.68204,31.86831,33.01692,33.56616
DIXONLD_1_N001,-121.9212391363197,37.45786138503085,29.19425,29.64789,24.49548,17.81076,14.19767,13.86601,10.31137,14.83574,15.24401,19.94009,24.30991,31.5163,33.47143,29.14103,27.60608,29.30332,28.17499,26.95267,27.87732,28.61464,33.29112,34.48389,35.07913
DIXONLD_1_N002,-121.92123913659492,37.45768061485988,29.19425,29.64789,24.49548,17.81076,14.19767,13.86601,10.31137,14.83574,15.24401,19.94009,24.30991,31.5163,33.47143,29.14103,27.60608,29.30332,28.17499,26.95267,27.87732,28.61464,33.29112,34.48389,35.07913
DIXONLD_1_N008,-121.92146686340506,37.45768061485988,29.19705,29.65071,24.49753,17.81076,14.19798,13.86623,10.31151,14.83574,15.24401,19.94064,24.31072,31.5175,33.47276,29.14283,27.60608,29.30332,28.17771,26.95529,27.88001,28.61741,33.29112,34.48727,35.08255
DIXON_6_B1,-121.8261772770627,38.44537299437791,28.06321,28.26346,22.09232,14.30514,9.19905,11.32957,7.41566,11.14848,12.79524,16.82713,21.41025,24.61708,25.68805,23.67546,26.67963,28.38001,27.31527,26.10197,27.01163,27.68204,31.8716,33.0203,33.56958
DIXON_6_N002,-121.8262967229373,38.44537299437791,28.06321,28.26346,22.09232,14.30514,9.19905,11.32957,7.41566,11.14848,12.79524,16.82713,21.41025,24.61708,25.68805,23.67546,26.67963,28.38001,27.31527,26.10197,27.01163,27.68204,31.8716,33.0203,33.56958
DLYCTYP_1_N001,-122.45581828721114,37.69165656303749,29.68698,30.09524,24.37528,16.80758,12.96883,12.66926,9.39876,13.63892,12.66558,17.20079,23.19835,29.97975,31.76124,26.54208,28.03895,29.67886,28.48787,27.25892,28.19824,28.95226,33.77197,35.0585,35.76031
DMNDSPR_1_N001,-120.82566347343,38.69304699998593,27.58727,27.57962,20.16639,8.14741,5.64806,3.86623,2.83068,5.59294,5.24182,8.48681,13.55654,19.85333,20.74839,20.62594,26.29691,27.948,26.93982,25.7774,26.72307,27.28631,31.75303,32.93917,33.52508
DMNDSPR_1_N003,-120.82577852657,38.69304699998593,27.58727,27.57962,20.16639,8.14741,5.64806,3.86623,2.83068,5.59294,5.24182,8.48681,13.55654,19.85333,20.74839,20.62594,26.29691,27.948,26.93982,25.7774,26.72307,27.28631,31.75303,32.93917,33.52508
DOBBINS_6_N001,-121.197378,39.339604,26.20427,26.16434,18.80025,7.82425,5.39418,3.54033,2.63208,5.32914,4.91079,8.02748,12.8604,19.09085,20.41735,20.31913,26.01713,27.91129,26.50724,25.36907,26.13785,27.13133,31.20301,31.92176,32.73436
DOGCREEK_LNODE,-122.431008,40.94013311,22.73567,33.64562,20.63646,35.4357,5.39388,23.5262,3.06832,35.71555,5.33066,8.53745,13.34439,38.05889,20.30284,37.27921,22.7958,22.77291,23.81973,22.82866,22.47532,28.07953,17.65304,17.42359,17.49106
DOLANRD_1_N001,-121.76906687525693,36.8002959999868,27.92883,29.62452,31.04699,36.68137,29.17368,27.39698,22.50899,31.64915,27.80678,34.95505,33.83368,49.69708,51.35954,37.1075,26.45,28.30377,27.27174,26.13338,27.00893,27.71525,31.90453,32.87495,33.31285
DOLANRD_1_ND006,-121.76917912474308,36.8002959999868,27.92883,29.62452,31.04699,36.68137,29.17368,27.39698,22.50899,31.64915,27.80678,34.95505,33.83368,49.69708,51.35954,37.1075,26.45,28.30377,27.27174,26.13338,27.00893,27.71525,31.90453,32.87495,33.31285
DOMTAR_1_N001,-121.65,38.13,28.15839,28.35772,22.33324,16.00419,9.5725,14.39366,8.84139,12.81363,16.01449,20.3037,25.03047,25.32103,25.15325,23.9518,26.57142,28.28683,27.19012,26.01298,26.91185,27.57688,31.90453,33.07438,33.62092
DONNER_LNODE07,-120.281812,39.327305,19.18804,17.2353,20.9365,7.09045,4.86388,3.26741,2.32548,4.84999,4.58371,7.48555,11.38752,17.10462,18.51342,20.82371,27.72222,29.50662,28.1369,27.01026,27.84496,28.35451,24.19313,25.46083,26.26695
DORRIS_LNODE06,-121.91333,41.96694,22.71761,33.64896,20.61188,34.96221,5.18744,22.64382,2.80674,34.74558,4.7843,7.83376,12.34682,36.78689,19.46641,36.33883,22.3654,22.34053,23.44634,22.49089,22.18435,27.63953,17.39705,17.12347,17.16998
DOSAMG1_7_B1,-120.8404436917592,35.93569156428277,27.33251,26.63532,15.55989,-3.38541,-4.36518,-6.11699,-5.4159,-5.28315,-4.48991,-3.02725,5.37119,7.66295,8.0058,12.99287,26.20189,27.89999,26.91805,25.81405,26.67452,27.29737,31.89795,32.77017,33.07666
DOSAMG1_7_B3,-120.84038838362692,35.935613999949254,27.33251,26.63532,15.55989,-3.38541,-4.36518,-6.11699,-5.4159,-5.28315,-4.48991,-3.02725,5.37119,7.66295,8.0058,12.99287,26.20189,27.89999,26.91805,25.81405,26.67452,27.29737,31.89795,32.77017,33.07666
DOSAMG1_7_B4,-120.84044369186772,35.93553643569182,27.33251,26.63532,15.55989,-3.38541,-4.36518,-6.11699,-5.4159,-5.28315,-4.48991,-3.02725,5.37119,7.66295,8.0058,12.99287,26.20189,27.89999,26.91805,25.81405,26.67452,27.29737,31.89795,32.77017,33.07666
DOSAMG2_7_B1,-120.84055430813228,35.93553643569182,27.33251,26.63532,15.55989,-3.38541,-4.36518,-6.11699,-5.4159,-5.28315,-4.48991,-3.0278,5.37119,7.66295,8.0058,12.99287,26.20189,27.89999,26.91805,25.81405,26.67452,27.29737,31.89795,32.77017,33.07666
DOSAMG2_7_B3,-120.84060961637309,35.935613999949254,27.33251,26.63532,15.55989,-3.38541,-4.36518,-6.11699,-5.4159,-5.28315,-4.48991,-3.0278,5.37119,7.66295,8.0058,12.99287,26.20189,27.89999,26.91805,25.81405,26.67452,27.29737,31.89795,32.77017,33.07666
DOSAMG2_7_B4,-120.8405543082408,35.93569156428277,27.33251,26.63532,15.55989,-3.38541,-4.36518,-6.11699,-5.4159,-5.28315,-4.48991,-3.0278,5.37119,7.66295,8.0058,12.99287,26.20189,27.89999,26.91805,25.81405,26.67452,27.29737,31.89795,32.77017,33.07666
DOSPALS_6_N001,-120.635012,36.97484,27.45849,26.58887,15.1075,-4.24396,-5.09512,-6.85734,-6.0244,-6.16164,-5.21827,-3.88557,4.7547,6.73765,7.0746,12.50941,26.43944,28.10894,27.11666,25.99204,26.88218,27.45511,32.00663,32.85805,33.10062
DOUBLET_1_N001,-117.22702907896227,32.90196007998871,28.04641,28.26897,20.41217,2.37391,-0.3977,-1.13451,-1.47747,-1.23593,-1.31735,0.10941,-0.08219,0.54479,2.65464,15.26034,25.90099,27.9367,26.96431,26.0758,26.80937,27.59348,33.59741,34.39938,34.76764
DOUBLET_1_N002,-117.22713572103773,32.90196007998871,28.04641,28.26897,20.41217,2.37391,-0.3977,-1.13451,-1.47747,-1.23593,-1.31735,0.10941,-0.08219,0.54479,2.65464,15.26034,25.90099,27.9367,26.96431,26.0758,26.80937,27.59348,33.59741,34.39938,34.76764
DUANECT1_7_N001,-121.951408249,37.37695501814395,29.58899,30.04602,24.78056,20.8957,21.63327,24.42703,21.90731,22.09152,28.0086,33.36839,36.11763,42.38539,47.9912,42.34323,28.03368,29.56874,28.40081,27.14375,28.06879,28.82496,33.54142,34.77119,35.41116
DUANECT2_7_N001,-121.95134917326038,37.3768737068133,29.58899,30.04602,24.78056,20.8957,21.63327,24.42681,21.90731,22.09152,28.0086,33.36839,36.11763,42.38539,47.9912,42.34323,28.03368,29.56874,28.40081,27.14375,28.06879,28.82496,33.54142,34.77119,35.41116
DUANEST3_7_N001,-121.9514673247396,37.3768737068133,29.58899,30.04884,24.78261,20.8957,21.63266,24.42659,21.90716,22.09119,28.00893,33.36839,36.11843,42.38539,47.99253,42.34142,28.0284,29.57721,28.40897,27.1516,28.07958,28.83603,33.55789,34.79148,35.43513
DUKMOSS1_7_N001,-121.76005620188538,36.85999999998676,27.85604,29.55418,30.99988,36.66944,29.16669,27.39346,22.50683,31.64429,27.80078,34.94453,33.80949,49.655,51.31163,37.04262,26.38138,28.236,27.21188,26.0758,26.9523,27.64053,31.74315,32.69919,33.12801
DUKMOSS2_7_N001,-121.75988762218331,36.84999999994714,27.85604,29.55418,30.99988,36.66944,29.16669,27.39346,22.50683,31.64429,27.80078,34.94453,33.80949,49.655,51.31163,37.04262,26.38138,28.236,27.21188,26.0758,26.9523,27.64053,31.74315,32.69919,33.12801
DUKMOSS3_7_N001,-121.76011237781668,36.84999999994714,27.85604,29.55418,30.99988,36.66944,29.16669,27.39346,22.50683,31.64429,27.80078,34.94453,33.80949,49.655,51.31163,37.04262,26.38138,28.236,27.21188,26.0758,26.9523,27.64053,31.74315,32.69919,33.12801
DUKMOSS3_7_N002,-121.76,36.85008992566386,27.85604,29.55418,30.99988,36.66944,29.16669,27.39346,22.50683,31.64429,27.80078,34.94453,33.80949,49.655,51.31163,37.04262,26.38138,28.236,27.21188,26.0758,26.9523,27.64053,31.74315,32.69919,33.12801
DUKMOSS4_7_N001,-121.71988762218332,36.84999999994714,27.85604,29.55137,30.99783,36.6575,29.16062,27.3884,22.50337,31.62811,27.78445,34.91739,33.77401,49.59969,51.24908,36.95613,26.32067,28.236,27.21188,26.07842,26.9523,27.64053,31.67069,32.62144,33.04928
DUKMOSS5_7_N001,-121.720056175951,36.83999999998681,27.85604,29.55137,30.99783,36.6575,29.16062,27.3884,22.50337,31.62811,27.78445,34.91739,33.7732,49.59848,51.24775,36.95433,26.32067,28.236,27.21188,26.07842,26.9523,27.64053,31.67069,32.61806,33.04586
DUKMOSS6_7_N001,-121.72011237781668,36.84999999994714,27.85604,29.55137,30.99783,36.6575,29.16062,27.3884,22.50337,31.62811,27.78445,34.91739,33.77401,49.59969,51.24908,36.95613,26.32067,28.236,27.21188,26.07842,26.9523,27.64053,31.67069,32.62144,33.04586
DUKMOSS6_7_N002,-121.72,36.85008992566386,27.85604,29.55137,30.99783,36.6575,29.16062,27.3884,22.50337,31.62811,27.78445,34.91739,33.77401,49.59969,51.24908,36.95613,26.32067,28.236,27.21188,26.07842,26.9523,27.64053,31.67069,32.62144,33.04586
DUMBARTN_1_N001,-122.057606,37.55715525125935,29.19705,29.54093,23.82175,16.46477,13.25589,13.53031,9.5089,13.60373,15.28741,19.83316,24.01781,30.50697,32.65271,28.88547,27.65095,29.34003,28.19948,26.97623,27.90429,28.63955,33.31088,34.52783,35.12363
DUMBARTN_1_N003,-122.05754673393427,37.55707387435557,29.19705,29.54093,23.82175,16.46477,13.25589,13.53031,9.5089,13.60373,15.28741,19.83316,24.01781,30.50697,32.65271,28.88547,27.65095,29.34003,28.19948,26.97623,27.90429,28.63955,33.31088,34.52783,35.12363
DUMBARTN_1_N011,-122.05766526606573,37.55707387435557,29.19705,29.54093,23.82175,16.46477,13.25589,13.53031,9.5089,13.60373,15.28741,19.83316,24.01781,30.50697,32.65271,28.88547,27.65095,29.34003,28.19948,26.97623,27.90429,28.63955,33.31088,34.52783,35.12363
DUNBAR_6_N001,-122.52777754540055,38.38322299998598,28.85269,28.98939,22.76297,14.489,9.72091,11.18255,7.42292,11.40031,12.47807,16.57386,21.27819,25.8378,28.51128,24.46395,27.35533,29.01249,27.82675,26.51031,27.45931,28.14419,32.70816,33.99715,34.67864
DUNBAR_6_N002,-122.52789245459942,38.38322299998598,28.85269,28.98939,22.76297,14.489,9.72091,11.18255,7.42292,11.40031,12.47807,16.57386,21.27819,25.8378,28.51128,24.46395,27.35533,29.01249,27.82675,26.51031,27.45931,28.14419,32.70816,33.99715,34.67864
DUNHILL_6_N001,-117.229958,32.901543,28.17239,28.38995,20.49205,2.41204,1.97053,0.35591,-0.41821,0.11513,-0.43289,2.52806,0.71279,0.59649,2.73948,15.33062,25.99601,28.02988,27.04865,26.15432,26.89297,27.70695,33.70939,34.52445,34.90798
DUNLAP_6_N001,-119.1590910696214,36.64502999998689,27.93443,27.2037,16.15476,-2.41831,-2.98794,-4.77503,-4.58632,-4.44432,-3.60092,-1.69456,6.5507,9.46967,9.88177,14.03912,27.0254,28.6906,27.77778,26.58098,27.59415,27.96154,32.65546,33.46985,33.67912
DUNNIGAN_6_N001,-121.989951,38.924808,18.60854,18.44357,14.3571,7.13474,4.92268,3.89294,2.32481,5.94279,4.19621,9.21696,10.5002,14.34412,14.12484,15.19623,18.82397,19.59232,18.00878,19.18885,21.66069,22.05637,24.63096,24.1804,24.29738
DUNNSIDE_1_N001,-116.467335,35.03321,27.74125,28.01011,19.74241,2.4717,-1.69791,-2.31326,-4.1835,-1.90564,-1.8026,-1.61595,-0.72306,0.28847,2.91284,17.7713,25.35991,26.99962,26.02221,25.18339,25.84386,26.64365,33.38523,33.98714,33.65687
DUPONT_6_N001,-121.7488298,38.0113116,28.14999,28.34646,22.33324,16.00369,9.57219,14.39344,8.84125,12.81363,16.01416,20.30315,25.02805,25.31983,25.14926,23.95,26.57142,28.284,27.1874,26.01298,26.90915,27.57688,19.14,20.15,23.04
EAGLEMP1_7_B1,-115.453552,33.8114820113207,27.22613,27.56836,20.02711,1.90269,0.61269,-2.46015,-2.50086,-2.38539,-1.98514,-1.80182,-0.94703,-0.45012,1.86159,14.76127,25.45757,27.51316,26.60518,25.72767,26.39405,27.05385,32.7378,33.37859,33.60723
EAGLEMP2_7_B1,-115.45349570363084,33.81140099432683,27.22613,27.56836,20.02711,1.90269,0.61269,-2.46015,-2.50072,-2.38539,-1.98514,-1.80182,-0.94703,-0.45012,1.86159,14.76307,25.45493,27.51034,26.60246,25.72505,26.38866,27.05108,32.73451,33.37521,33.60723
EAGLEMTN_2_N001,-115.44,33.82005401596653,27.23173,27.5768,20.02711,1.90269,0.61209,-2.46081,-2.50129,-2.38539,-1.98481,-1.80072,-0.94542,-0.45012,1.86159,14.76127,25.4602,27.52446,26.61878,25.74076,26.40484,27.06492,32.75097,33.38197,33.6175
EAGLEMTN_2_N002,-115.439943693146,33.8199729920039,27.23173,27.5768,20.02711,1.90269,0.61209,-2.46081,-2.50129,-2.38539,-1.98481,-1.80072,-0.94542,-0.45012,1.86159,14.76127,25.4602,27.52446,26.61878,25.74076,26.40484,27.06492,32.75097,33.38197,33.6175
EAGLEMTN_LNODEHI,-115.44005630685402,33.8199729920039,17.02385,17.02896,17.03918,9.82292,5.29609,5.35932,5.3534,5.29261,4.42656,4.65472,5.77898,7.87925,6.07346,7.13171,11.96906,13.40482,13.35579,13.17647,13.14338,13.15682,20.71601,20.71808,20.74713
EAGLROCK_2_N001,-122.81077743066048,38.8293359999859,27.37451,27.64996,18.76696,-1.29204,-2.01079,-2.30998,-2.19365,-2.18248,-1.98339,-0.83359,-0.63346,2.25087,2.16211,14.89686,25.64233,27.46798,26.48275,25.59156,26.27269,26.97913,32.65217,33.21634,33.67227
EAGLROCK_2_N012,-122.81089256933952,38.8293359999859,27.37451,27.64996,18.76696,-1.29204,-2.01079,-2.30998,-2.19365,-2.18248,-1.98339,-0.83359,-0.63346,2.25087,2.16211,14.89686,25.64233,27.46798,26.48275,25.59156,26.27269,26.97913,32.65217,33.21634,33.67227
EANDB_1_N001,-119.04664,35.49881,27.53408,27.41208,18.24736,4.32979,2.40558,0.67454,-0.00192,0.38932,1.69756,4.39031,11.34226,16.5703,17.19179,19.09287,25.93531,27.79834,26.80651,25.79834,26.58822,27.26417,32.53689,33.28395,33.662
EASTGATE_6_N101,-117.20083859603456,32.88493613808494,28.15559,28.38151,20.47976,2.40608,1.06451,-0.22865,-0.81798,-0.25285,-0.76142,1.60223,0.43318,0.57262,2.2249,15.32929,25.96434,28.00729,27.0296,26.13862,26.87409,27.68204,33.7061,34.52783,34.92852
EASTGATE_6_N201,-117.20094940396542,32.88493613808494,28.15559,28.38151,20.47976,2.40608,1.06451,-0.22865,-0.81798,-0.25285,-0.76142,1.60223,0.43318,0.57262,2.2249,15.32929,25.96434,28.00729,27.0296,26.13862,26.87409,27.68204,33.7061,34.52783,34.92852
EBMUDGRY_1_N001,-122.04,37.93,28.95628,29.17089,23.14073,14.78123,10.23579,11.02651,7.56849,11.65017,12.27101,16.48968,21.0851,26.33976,27.5404,24.82944,27.38173,29.14238,27.98999,26.7485,27.68314,28.4237,32.97494,34.20672,34.79844
ECO_2_ND501,-116.1214247806325,32.627048999988915,26.57942,26.83681,19.4229,1.80728,0.54289,0.41155,-2.526,-2.44987,-2.05624,-1.70183,-1.05428,-0.57904,5.40211,14.30678,24.68156,26.76773,25.89237,25.0759,25.74681,26.42012,32.16143,32.76679,33.05613
ECO_2_ND502,-116.12153121936753,32.627048999988915,26.57942,26.83681,19.4229,1.80728,0.54289,0.41155,-2.526,-2.44987,-2.05624,-1.70183,-1.05428,-0.57904,5.40211,14.30678,24.68156,26.76773,25.89237,25.0759,25.74681,26.42012,32.16143,32.76679,33.05613
EDENVALE_1_N001,-121.7958386130011,37.24503626216962,28.35157,29.11482,25.5727,20.16658,13.31765,10.29045,9.29196,15.21649,10.23463,15.03758,20.15114,29.32229,28.91478,23.84235,26.81689,28.57766,27.52476,26.36373,27.25435,27.93664,32.53031,33.59492,34.10015
EDENVALE_1_N004,-121.79583861327272,37.24485573772219,28.35157,29.11482,25.5727,20.16658,13.31765,10.29045,9.29196,15.21649,10.23463,15.03758,20.15114,29.32229,28.91478,23.84235,26.81689,28.57766,27.52476,26.36373,27.25435,27.93664,32.53031,33.59492,34.10015
EDENVALE_1_N006,-121.79606538672728,37.24485573772219,28.35157,29.11482,25.5727,20.16658,13.31765,10.29045,9.29196,15.21649,10.23463,15.03758,20.15114,29.32229,28.91478,23.84235,26.81689,28.57766,27.52476,26.36373,27.25435,27.93664,32.53031,33.59492,34.10015
EDENVALE_1_N008,-121.7960653869989,37.24503626216962,28.35157,29.11482,25.5727,20.16658,13.31765,10.29045,9.29196,15.21649,10.23463,15.03758,20.15114,29.32229,28.91478,23.84235,26.81689,28.57766,27.52476,26.36373,27.25435,27.93664,32.53031,33.59492,34.10015
EDES_1_N001,-122.193777,37.738841261316736,29.91934,30.08392,23.6081,15.21652,10.16252,11.97034,7.9063,12.08025,13.34573,17.71724,22.3003,26.1707,23.54926,25.34207,28.28706,30.14758,28.84427,27.54423,28.49759,29.16812,34.07498,35.4337,36.07523
EDES_1_N003,-122.19371757776352,37.73875986932675,29.92494,30.09236,23.6122,15.21751,10.16313,11.97078,7.90659,12.08089,13.34673,17.7189,22.30353,26.17551,23.55325,25.34748,28.29498,30.15605,28.85243,27.54947,28.50299,29.17642,34.07827,35.43708,36.07865
EDMON1AP_7_N001,-118.738787,34.986313,26.80619,27.03649,18.58301,-1.53673,-2.33425,-2.41757,-2.41833,-2.27616,-2.05492,-0.91964,-0.92514,1.49872,1.85014,14.85124,25.79806,27.46798,26.49091,25.63867,26.28618,26.92931,32.52043,33.1048,33.4977
EDMON2AP_7_N001,-118.7386768068826,34.986312999950265,26.80619,27.03649,18.58301,-1.53673,-2.33425,-2.41757,-2.41833,-2.27616,-2.05492,-0.91964,-0.92514,1.49872,1.85014,14.85124,25.79806,27.46798,26.49091,25.63867,26.28618,26.92931,32.52043,33.1048,33.4977
EDMON3AP_7_N001,-118.73867680700413,34.98622271993701,26.80619,27.03649,18.58301,-1.53673,-2.33425,-2.41757,-2.41833,-2.27616,-2.05492,-0.91964,-0.92514,1.49872,1.85014,14.85124,25.79806,27.46798,26.49091,25.63867,26.28618,26.92931,32.52043,33.1048,33.4977
EDMON3AP_7_N002,-118.73875472524392,34.98615888237297,26.80619,27.03649,18.58301,-1.53673,-2.33425,-2.41757,-2.41833,-2.27616,-2.05492,-0.91964,-0.92514,1.49872,1.85014,14.85124,25.79806,27.46798,26.49091,25.63867,26.28618,26.92931,32.52043,33.1048,33.4977
EDMON4AP_7_N001,-118.738863331203,34.98614361582445,26.80619,27.03649,18.58301,-1.53673,-2.33425,-2.41757,-2.41833,-2.27616,-2.05492,-0.91964,-0.92514,1.49872,1.85014,14.85124,25.79806,27.46798,26.49091,25.63867,26.28618,26.92931,32.52043,33.1048,33.4977
EDMON4AP_7_N002,-118.73896670370384,34.98617488443967,26.80619,27.03649,18.58301,-1.53673,-2.33425,-2.41757,-2.41833,-2.27616,-2.05492,-0.91964,-0.92514,1.49872,1.85014,14.85124,25.79806,27.46798,26.49091,25.63867,26.28618,26.92931,32.52043,33.1048,33.4977
EDMON5AP_7_N001,-118.73904209487608,34.98624072734969,26.80619,27.03649,18.58301,-1.53673,-2.33425,-2.41757,-2.41833,-2.27616,-2.05492,-0.91964,-0.92514,1.49872,1.85014,14.85124,25.79806,27.46798,26.49091,25.63867,26.28618,26.92931,32.52043,33.1048,33.4977
EDMON5AP_7_N002,-118.73907810817316,34.986326049781965,26.80619,27.03649,18.58301,-1.53673,-2.33425,-2.41757,-2.41833,-2.27616,-2.05492,-0.91964,-0.92514,1.49872,1.85014,14.85124,25.79806,27.46798,26.49091,25.63867,26.28618,26.92931,32.52043,33.1048,33.4977
EDMON6AP_7_N001,-118.73907208804027,34.986416194964555,26.80619,27.03649,18.58301,-1.53673,-2.33425,-2.41757,-2.41833,-2.27616,-2.05492,-0.91964,-0.92514,1.49872,1.85014,14.85124,25.79806,27.46798,26.49091,25.63867,26.28618,26.92931,32.52043,33.1048,33.4977
EDMON6AP_7_N002,-118.73902755565564,34.98649877424742,26.80619,27.03649,18.58301,-1.53673,-2.33425,-2.41757,-2.41833,-2.27616,-2.05492,-0.91964,-0.92514,1.49872,1.85014,14.85124,25.79806,27.46798,26.49091,25.63867,26.28618,26.92931,32.52043,33.1048,33.4977
EDMON7AP_7_N001,-118.7389519720004,34.98656446909455,26.80619,27.03649,18.58301,-1.53673,-2.33425,-2.41757,-2.41833,-2.27616,-2.05492,-0.91964,-0.92514,1.49872,1.85014,14.85124,25.79806,27.46798,26.49091,25.63867,26.28618,26.92931,32.52043,33.1048,33.4977
EDMON7AP_7_N002,-118.7388549100885,34.98660721032227,26.80619,27.03649,18.58301,-1.53673,-2.33425,-2.41757,-2.41833,-2.27616,-2.05492,-0.91964,-0.92514,1.49872,1.85014,14.85124,25.79806,27.46798,26.49091,25.63867,26.28618,26.92931,32.52043,33.1048,33.4977
EDMON8AP_7_N001,-118.738746635625,34.98662398575978,26.80619,27.03649,18.58301,-1.53673,-2.33425,-2.41757,-2.41833,-2.27616,-2.05492,-0.91964,-0.92514,1.49872,1.85014,14.85124,25.79806,27.46798,26.49091,25.63867,26.28618,26.92931,32.52043,33.1048,33.4977
EDMON8AP_7_N002,-118.738637059907,34.986614439197844,26.80619,27.03649,18.58301,-1.53673,-2.33425,-2.41757,-2.41833,-2.27616,-2.05492,-0.91964,-0.92514,1.49872,1.85014,14.85124,25.79806,27.46798,26.49091,25.63867,26.28618,26.92931,32.52043,33.1048,33.4977
EDUBLIN_6_N001,-121.90064584682328,37.70405085998621,28.72111,28.95566,23.07237,15.84643,11.84961,13.31375,8.91544,12.89076,14.98307,19.37515,23.76096,28.52948,30.11402,26.88036,27.17849,28.95602,27.80498,26.57313,27.50246,28.194,32.73451,33.95659,34.50406
EDUBLIN_6_N101,-121.90076015317672,37.70405085998621,28.72111,28.95566,23.07237,15.84643,11.84961,13.31375,8.91544,12.89076,14.98307,19.37515,23.76096,28.52948,30.11402,26.88036,27.17849,28.95602,27.80498,26.57313,27.50246,28.194,32.73451,33.95659,34.50406
EDWARDS_1_N001,-117.890005,34.991871,26.53462,26.58076,18.66507,-1.45475,-2.49513,-3.20765,-6.01975,-2.72765,-1.98777,-1.94192,-1.26234,-0.73653,1.98939,14.61737,24.79506,29.17185,27.65965,27.01185,27.67483,28.47455,35.12835,35.77626,34.69155
